user_id,timestamp,risk_score,risk_level,trigger_reason
480,2026-05-17 19:52:59.614053,121.41,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations,logged_out_purchase"
3397,2026-05-17 19:52:59.635124,95.5,HIGH,"purchase_without_browsing,repeated_purchase,price_spike"
774,2026-05-17 19:52:59.688773,88.27,MEDIUM,"purchase_without_browsing,repeated_purchase,multiple_locations"
7724,2026-05-17 19:52:59.784828,93.17,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
9701,2026-05-17 19:53:00.008189,171.7,HIGH,"purchase_without_browsing,repeated_purchase"
4557,2026-05-17 19:53:00.184876,88.69,MEDIUM,"purchase_without_browsing,repeated_purchase"
8227,2026-05-17 19:53:00.195085,139.85,HIGH,"purchase_without_browsing,repeated_purchase,price_spike"
7161,2026-05-17 19:53:00.268979,135.02,HIGH,"purchase_without_browsing,repeated_purchase"
1898,2026-05-17 19:53:00.321198,71.88,MEDIUM,"purchase_without_browsing,repeated_purchase"
9459,2026-05-17 19:53:00.407941,65.22,LOW,"purchase_without_browsing,repeated_purchase"
7446,2026-05-17 19:53:00.418243,74.87,MEDIUM,"purchase_without_browsing,repeated_purchase,multiple_locations"
5969,2026-05-17 19:53:00.461922,82.81,MEDIUM,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
4326,2026-05-17 19:53:00.580864,93.69,HIGH,"purchase_without_browsing,repeated_purchase"
7716,2026-05-17 19:53:00.644848,115.33,HIGH,"purchase_without_browsing,repeated_purchase,price_spike,logged_out_purchase"
8145,2026-05-17 19:53:00.762005,85.94,MEDIUM,"purchase_without_browsing,repeated_purchase"
525,2026-05-17 19:53:00.878800,70.06,MEDIUM,"purchase_without_browsing,repeated_purchase"
584,2026-05-17 19:53:00.953842,86.0,MEDIUM,"purchase_without_browsing,repeated_purchase,multiple_locations"
9308,2026-05-17 19:53:00.985693,82.69,MEDIUM,"purchase_without_browsing,repeated_purchase,multiple_locations"
9604,2026-05-17 19:53:01.008840,65.28,LOW,"purchase_without_browsing,repeated_purchase"
6550,2026-05-17 19:53:01.224762,117.49,HIGH,"purchase_without_browsing,repeated_purchase"
9168,2026-05-17 19:53:01.330937,60.64,LOW,"multiple_locations,logged_out_purchase"
4969,2026-05-17 19:53:01.459974,52.41,LOW,"purchase_without_browsing,repeated_purchase,price_spike"
5876,2026-05-17 19:53:01.781962,109.56,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
736,2026-05-17 19:53:01.847983,93.45,HIGH,"purchase_without_browsing,repeated_purchase"
6548,2026-05-17 19:53:02.021000,78.57,MEDIUM,"purchase_without_browsing,repeated_purchase"
9308,2026-05-17 19:53:02.106031,96.28,HIGH,"purchase_without_browsing,repeated_purchase"
5261,2026-05-17 19:53:02.242007,81.44,MEDIUM,"purchase_without_browsing,repeated_purchase"
23,2026-05-17 19:53:02.304809,88.71,MEDIUM,"purchase_without_browsing,repeated_purchase,price_spike"
6206,2026-05-17 19:53:02.358963,55.32,LOW,multiple_locations
9893,2026-05-17 19:53:02.369235,160.39,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
1698,2026-05-17 19:53:02.455655,81.05,MEDIUM,multiple_locations
491,2026-05-17 19:53:02.521200,150.05,HIGH,"purchase_without_browsing,repeated_purchase,purchase_location_jump"
6104,2026-05-17 19:53:02.532004,78.59,MEDIUM,"purchase_without_browsing,repeated_purchase"
3711,2026-05-17 19:53:02.681755,61.98,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations"
4627,2026-05-17 19:53:03.067280,171.3,HIGH,"purchase_without_browsing,repeated_purchase,price_spike,purchase_location_jump,multiple_locations,logged_out_purchase"
3931,2026-05-17 19:53:03.099836,96.63,HIGH,"purchase_without_browsing,repeated_purchase"
58,2026-05-17 19:53:03.205879,116.11,HIGH,"purchase_without_browsing,repeated_purchase,price_spike"
2857,2026-05-17 19:53:03.538079,98.61,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
939,2026-05-17 19:53:03.623115,61.0,LOW,"purchase_without_browsing,repeated_purchase,price_spike,logged_out_purchase"
4911,2026-05-17 19:53:03.665904,60.85,LOW,"purchase_without_browsing,repeated_purchase"
9289,2026-05-17 19:53:03.720089,173.06,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
5677,2026-05-17 19:53:03.762845,124.93,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
8966,2026-05-17 19:53:03.890903,92.06,HIGH,"purchase_without_browsing,repeated_purchase"
4632,2026-05-17 19:53:04.009655,118.4,HIGH,"purchase_without_browsing,repeated_purchase"
9211,2026-05-17 19:53:04.548779,170.86,HIGH,"purchase_without_browsing,repeated_purchase"
4030,2026-05-17 19:53:04.622705,126.27,HIGH,"purchase_without_browsing,repeated_purchase"
4710,2026-05-17 19:53:04.653844,75.48,MEDIUM,"purchase_without_browsing,repeated_purchase"
5006,2026-05-17 19:53:04.801191,81.88,MEDIUM,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
2045,2026-05-17 19:53:04.864943,62.55,LOW,"purchase_without_browsing,repeated_purchase"
7404,2026-05-17 19:53:04.875715,56.93,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations,logged_out_purchase"
9322,2026-05-17 19:53:04.928904,179.52,HIGH,"purchase_without_browsing,repeated_purchase"
5067,2026-05-17 19:53:04.992997,142.02,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
6989,2026-05-17 19:53:05.025126,136.53,HIGH,"purchase_without_browsing,repeated_purchase"
1445,2026-05-17 19:53:05.218936,125.36,HIGH,"purchase_without_browsing,repeated_purchase"
4707,2026-05-17 19:53:05.499153,97.09,HIGH,"purchase_without_browsing,repeated_purchase"
8469,2026-05-17 19:53:05.552090,69.42,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations"
5194,2026-05-17 19:53:05.658849,99.56,HIGH,"purchase_without_browsing,repeated_purchase"
6701,2026-05-17 19:53:06.010916,143.1,HIGH,"purchase_without_browsing,repeated_purchase"
9181,2026-05-17 19:53:06.064631,83.52,MEDIUM,logged_out_purchase
2125,2026-05-17 19:53:06.223914,60.85,LOW,"purchase_without_browsing,repeated_purchase"
9529,2026-05-17 19:53:06.234687,60.36,LOW,"multiple_locations,logged_out_purchase"
1321,2026-05-17 19:53:06.309982,148.44,HIGH,"purchase_without_browsing,repeated_purchase,purchase_location_jump"
1312,2026-05-17 19:53:06.330802,77.72,MEDIUM,"purchase_without_browsing,repeated_purchase"
1338,2026-05-17 19:53:06.436183,92.08,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
6214,2026-05-17 19:53:06.659806,80.48,MEDIUM,"purchase_without_browsing,repeated_purchase,multiple_locations"
9827,2026-05-17 19:53:06.692660,160.36,HIGH,"purchase_without_browsing,repeated_purchase"
165,2026-05-17 19:53:06.723825,71.32,MEDIUM,"purchase_without_browsing,repeated_purchase"
6659,2026-05-17 19:53:06.787177,67.73,LOW,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
4066,2026-05-17 19:53:06.850742,53.78,LOW,"purchase_without_browsing,repeated_purchase"
8286,2026-05-17 19:53:06.861056,121.91,HIGH,"purchase_without_browsing,repeated_purchase,price_spike"
9512,2026-05-17 19:53:07.124001,76.02,MEDIUM,"purchase_without_browsing,repeated_purchase"
5710,2026-05-17 19:53:07.251916,50.98,LOW,"multiple_locations,logged_out_purchase"
3183,2026-05-17 19:53:07.283033,52.77,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations"
2874,2026-05-17 19:53:07.293906,134.15,HIGH,"purchase_without_browsing,repeated_purchase"
7309,2026-05-17 19:53:07.402302,111.01,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
1280,2026-05-17 19:53:07.531948,80.92,MEDIUM,"purchase_without_browsing,repeated_purchase"
394,2026-05-17 19:53:07.542766,75.76,MEDIUM,"purchase_without_browsing,repeated_purchase"
1502,2026-05-17 19:53:07.627280,79.03,MEDIUM,"purchase_without_browsing,repeated_purchase,purchase_location_jump,multiple_locations"
3754,2026-05-17 19:53:07.711386,97.1,HIGH,"purchase_without_browsing,repeated_purchase,price_spike"
7935,2026-05-17 19:53:08.349950,88.0,MEDIUM,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
7365,2026-05-17 19:53:08.359959,127.1,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
9308,2026-05-17 19:53:08.541832,107.84,HIGH,"purchase_without_browsing,repeated_purchase"
154,2026-05-17 19:53:08.574719,81.61,MEDIUM,"purchase_without_browsing,repeated_purchase,purchase_location_jump,multiple_locations"
1716,2026-05-17 19:53:08.650004,51.22,LOW,price_spike
5463,2026-05-17 19:53:08.755993,64.03,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations"
4326,2026-05-17 19:53:08.840754,105.64,HIGH,"purchase_without_browsing,repeated_purchase"
8731,2026-05-17 19:53:09.072950,80.11,MEDIUM,"purchase_without_browsing,repeated_purchase"
2840,2026-05-17 19:53:09.232146,61.0,LOW,"purchase_without_browsing,repeated_purchase,price_spike,logged_out_purchase"
8800,2026-05-17 19:53:09.274702,81.11,MEDIUM,"purchase_without_browsing,repeated_purchase"
973,2026-05-17 19:53:09.733785,69.87,LOW,"purchase_without_browsing,repeated_purchase"
8389,2026-05-17 19:53:09.775967,100.14,HIGH,"purchase_without_browsing,repeated_purchase,price_spike,logged_out_purchase"
5633,2026-05-17 19:53:09.798214,92.65,HIGH,price_spike
6884,2026-05-17 19:53:09.948092,96.75,HIGH,"purchase_without_browsing,repeated_purchase"
5635,2026-05-17 19:53:10.053694,130.76,HIGH,"purchase_without_browsing,repeated_purchase"
9630,2026-05-17 19:53:10.138067,62.25,LOW,"price_spike,multiple_locations"
291,2026-05-17 19:53:10.148847,69.39,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations"
5616,2026-05-17 19:53:10.255664,55.19,LOW,logged_out_purchase
2645,2026-05-17 19:53:10.265963,104.38,HIGH,"purchase_without_browsing,repeated_purchase,price_spike"
2246,2026-05-17 19:53:10.372988,85.29,MEDIUM,"purchase_without_browsing,repeated_purchase"
6558,2026-05-17 19:53:10.404942,79.04,MEDIUM,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
2857,2026-05-17 19:53:10.457993,114.82,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
3542,2026-05-17 19:53:10.574032,83.1,MEDIUM,"purchase_without_browsing,repeated_purchase,price_spike,logged_out_purchase"
6641,2026-05-17 19:53:10.635811,84.38,MEDIUM,"purchase_without_browsing,repeated_purchase"
4950,2026-05-17 19:53:11.000298,64.7,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations,logged_out_purchase"
1757,2026-05-17 19:53:11.032152,98.14,HIGH,"purchase_without_browsing,repeated_purchase"
4648,2026-05-17 19:53:11.085075,53.44,LOW,"purchase_without_browsing,repeated_purchase"
9991,2026-05-17 19:53:11.127879,127.45,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
4024,2026-05-17 19:53:11.181948,52.97,LOW,"purchase_without_browsing,repeated_purchase"
4376,2026-05-17 19:53:11.234971,114.29,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
219,2026-05-17 19:53:11.385573,94.48,HIGH,"purchase_without_browsing,repeated_purchase"
8778,2026-05-17 19:53:11.449969,76.18,MEDIUM,"purchase_without_browsing,repeated_purchase"
2955,2026-05-17 19:53:11.554863,141.38,HIGH,"purchase_without_browsing,repeated_purchase"
3651,2026-05-17 19:53:11.670200,58.0,LOW,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
2555,2026-05-17 19:53:11.692894,66.88,LOW,"purchase_without_browsing,repeated_purchase"
2213,2026-05-17 19:53:11.777227,102.49,HIGH,"purchase_without_browsing,repeated_purchase"
6104,2026-05-17 19:53:12.031170,107.8,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
7130,2026-05-17 19:53:12.403734,99.5,HIGH,"purchase_without_browsing,repeated_purchase"
5336,2026-05-17 19:53:12.492690,145.47,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
2887,2026-05-17 19:53:12.588037,50.83,LOW,"purchase_without_browsing,repeated_purchase"
8227,2026-05-17 19:53:12.726980,144.88,HIGH,"purchase_without_browsing,repeated_purchase"
1742,2026-05-17 19:53:12.759886,78.4,MEDIUM,"purchase_without_browsing,repeated_purchase"
5234,2026-05-17 19:53:12.802109,65.22,LOW,"purchase_without_browsing,repeated_purchase"
8365,2026-05-17 19:53:12.865843,79.14,MEDIUM,"purchase_without_browsing,repeated_purchase"
632,2026-05-17 19:53:12.940924,67.58,LOW,"purchase_without_browsing,repeated_purchase"
9561,2026-05-17 19:53:12.974735,126.96,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
3033,2026-05-17 19:53:13.016981,90.14,HIGH,"purchase_without_browsing,repeated_purchase,price_spike"
480,2026-05-17 19:53:13.038132,134.2,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
9621,2026-05-17 19:53:13.187081,80.17,MEDIUM,price_spike
2296,2026-05-17 19:53:13.250935,55.36,LOW,"purchase_without_browsing,repeated_purchase"
3595,2026-05-17 19:53:13.335832,81.23,MEDIUM,multiple_locations
9868,2026-05-17 19:53:13.496790,71.25,MEDIUM,"purchase_without_browsing,repeated_purchase"
4326,2026-05-17 19:53:13.708756,115.79,HIGH,"purchase_without_browsing,repeated_purchase"
9147,2026-05-17 19:53:13.718848,131.11,HIGH,"purchase_without_browsing,repeated_purchase"
5469,2026-05-17 19:53:13.817236,65.62,LOW,"purchase_without_browsing,repeated_purchase"
6104,2026-05-17 19:53:14.097048,117.63,HIGH,"purchase_without_browsing,repeated_purchase"
6038,2026-05-17 19:53:14.245830,54.76,LOW,"purchase_without_browsing,repeated_purchase"
2907,2026-05-17 19:53:14.267957,87.77,MEDIUM,"purchase_without_browsing,repeated_purchase"
1788,2026-05-17 19:53:14.458040,56.14,LOW,"purchase_location_jump,multiple_locations"
68,2026-05-17 19:53:14.500754,51.14,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations"
9766,2026-05-17 19:53:14.701763,64.52,LOW,"purchase_without_browsing,repeated_purchase"
9727,2026-05-17 19:53:14.712271,63.24,LOW,multiple_locations
5344,2026-05-17 19:53:14.754772,145.7,HIGH,"purchase_without_browsing,repeated_purchase"
918,2026-05-17 19:53:14.808822,94.42,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
1225,2026-05-17 19:53:15.021173,129.06,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
7878,2026-05-17 19:53:15.064013,62.65,LOW,"purchase_without_browsing,repeated_purchase"
4669,2026-05-17 19:53:15.170090,124.61,HIGH,"purchase_without_browsing,repeated_purchase"
5420,2026-05-17 19:53:15.408783,122.03,HIGH,"purchase_without_browsing,repeated_purchase"
7281,2026-05-17 19:53:15.579801,102.92,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
9021,2026-05-17 19:53:15.698040,187.53,HIGH,"purchase_without_browsing,repeated_purchase"
7327,2026-05-17 19:53:15.921817,148.23,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
1721,2026-05-17 19:53:16.049032,132.43,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
241,2026-05-17 19:53:16.262022,82.54,MEDIUM,"purchase_without_browsing,repeated_purchase"
5663,2026-05-17 19:53:16.293766,91.26,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
2253,2026-05-17 19:53:16.346801,79.39,MEDIUM,"purchase_without_browsing,repeated_purchase,multiple_locations"
2917,2026-05-17 19:53:16.367927,90.05,HIGH,"purchase_without_browsing,repeated_purchase"
2434,2026-05-17 19:53:16.389091,141.43,HIGH,"purchase_without_browsing,repeated_purchase"
9860,2026-05-17 19:53:16.592733,56.35,LOW,multiple_locations
7537,2026-05-17 19:53:16.613885,118.8,HIGH,"purchase_without_browsing,repeated_purchase"
9622,2026-05-17 19:53:16.625640,70.82,MEDIUM,"purchase_without_browsing,repeated_purchase"
7365,2026-05-17 19:53:16.786918,149.04,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
4853,2026-05-17 19:53:17.021075,75.36,MEDIUM,"purchase_without_browsing,repeated_purchase,multiple_locations,logged_out_purchase"
564,2026-05-17 19:53:17.300694,81.03,MEDIUM,"purchase_without_browsing,repeated_purchase,multiple_locations"
5319,2026-05-17 19:53:17.321881,89.64,MEDIUM,multiple_locations
6255,2026-05-17 19:53:17.374935,51.93,LOW,logged_out_purchase
5129,2026-05-17 19:53:17.406111,75.19,MEDIUM,"purchase_without_browsing,repeated_purchase,price_spike,multiple_locations"
7245,2026-05-17 19:53:17.545486,66.88,LOW,"purchase_without_browsing,repeated_purchase"
3958,2026-05-17 19:53:17.567103,69.47,LOW,"purchase_without_browsing,repeated_purchase"
3940,2026-05-17 19:53:17.750094,99.51,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
1635,2026-05-17 19:53:17.760909,56.84,LOW,"purchase_without_browsing,repeated_purchase,price_spike"
6094,2026-05-17 19:53:17.878776,106.95,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
9860,2026-05-17 19:53:17.889083,67.9,LOW,"purchase_location_jump,multiple_locations"
6017,2026-05-17 19:53:17.943132,90.75,HIGH,"purchase_without_browsing,repeated_purchase"
9644,2026-05-17 19:53:17.965713,118.55,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
2213,2026-05-17 19:53:18.031193,113.12,HIGH,"purchase_without_browsing,repeated_purchase"
6973,2026-05-17 19:53:18.064058,86.64,MEDIUM,"purchase_without_browsing,repeated_purchase,price_spike,multiple_locations"
6339,2026-05-17 19:53:18.140776,62.52,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations"
5004,2026-05-17 19:53:18.512987,56.93,LOW,"purchase_without_browsing,repeated_purchase,price_spike"
1209,2026-05-17 19:53:18.523782,103.43,HIGH,"purchase_without_browsing,repeated_purchase"
7795,2026-05-17 19:53:18.608265,118.21,HIGH,"purchase_without_browsing,repeated_purchase"
5602,2026-05-17 19:53:18.672058,103.51,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
7370,2026-05-17 19:53:18.703901,96.17,HIGH,multiple_locations
9122,2026-05-17 19:53:19.000751,115.27,HIGH,"purchase_without_browsing,repeated_purchase"
6307,2026-05-17 19:53:19.181144,96.66,HIGH,"purchase_without_browsing,repeated_purchase"
9878,2026-05-17 19:53:19.228064,130.3,HIGH,"purchase_without_browsing,repeated_purchase"
1765,2026-05-17 19:53:19.430146,60.85,LOW,"purchase_without_browsing,repeated_purchase"
226,2026-05-17 19:53:19.473936,53.75,LOW,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
5635,2026-05-17 19:53:19.612242,157.14,HIGH,"purchase_without_browsing,repeated_purchase,price_spike"
1138,2026-05-17 19:53:19.741906,72.57,MEDIUM,"purchase_without_browsing,repeated_purchase"
8433,2026-05-17 19:53:19.817142,58.86,LOW,"purchase_without_browsing,repeated_purchase,price_spike,multiple_locations"
9978,2026-05-17 19:53:19.966963,136.44,HIGH,"purchase_without_browsing,repeated_purchase"
9807,2026-05-17 19:53:19.998229,123.6,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
4758,2026-05-17 19:53:20.009059,90.47,HIGH,"purchase_without_browsing,repeated_purchase"
1018,2026-05-17 19:53:20.183149,88.79,MEDIUM,"purchase_without_browsing,repeated_purchase,multiple_locations"
7546,2026-05-17 19:53:20.269134,153.93,HIGH,"purchase_without_browsing,repeated_purchase"
7327,2026-05-17 19:53:20.301083,172.0,HIGH,"purchase_without_browsing,repeated_purchase,purchase_location_jump,multiple_locations"
462,2026-05-17 19:53:20.311949,64.7,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations,logged_out_purchase"
9373,2026-05-17 19:53:20.345018,169.0,HIGH,"purchase_without_browsing,repeated_purchase"
6659,2026-05-17 19:53:20.355793,83.57,MEDIUM,"purchase_without_browsing,repeated_purchase"
2653,2026-05-17 19:53:20.367102,52.37,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations"
343,2026-05-17 19:53:20.462002,66.64,LOW,"purchase_without_browsing,repeated_purchase"
5282,2026-05-17 19:53:20.483115,54.76,LOW,"purchase_without_browsing,repeated_purchase"
2722,2026-05-17 19:53:20.685835,50.91,LOW,"very_fast_checkout,purchase_location_jump"
1478,2026-05-17 19:53:20.707959,104.85,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
7376,2026-05-17 19:53:20.718742,94.06,HIGH,"purchase_without_browsing,repeated_purchase"
7640,2026-05-17 19:53:20.760937,51.06,LOW,"purchase_without_browsing,repeated_purchase"
6584,2026-05-17 19:53:20.940022,77.03,MEDIUM,"purchase_without_browsing,repeated_purchase"
2653,2026-05-17 19:53:21.004717,55.52,LOW,"very_fast_checkout,location_change"
4165,2026-05-17 19:53:21.094971,55.21,LOW,"purchase_without_browsing,repeated_purchase,price_spike"
6308,2026-05-17 19:53:21.309650,102.35,HIGH,"purchase_without_browsing,repeated_purchase,price_spike"
4221,2026-05-17 19:53:21.341083,75.76,MEDIUM,"purchase_without_browsing,repeated_purchase"
5504,2026-05-17 19:53:21.427957,56.0,LOW,"purchase_without_browsing,repeated_purchase"
3812,2026-05-17 19:53:21.470173,85.25,MEDIUM,"purchase_without_browsing,repeated_purchase"
8989,2026-05-17 19:53:21.480997,160.3,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
3929,2026-05-17 19:53:21.555085,127.07,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations,logged_out_purchase"
6380,2026-05-17 19:53:21.641130,63.21,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations"
6019,2026-05-17 19:53:21.694601,79.02,MEDIUM,"purchase_without_browsing,repeated_purchase"
7281,2026-05-17 19:53:21.789800,133.48,HIGH,"purchase_without_browsing,repeated_purchase,price_spike"
9678,2026-05-17 19:53:21.863048,148.27,HIGH,"purchase_without_browsing,repeated_purchase"
4979,2026-05-17 19:53:21.894954,139.68,HIGH,"purchase_without_browsing,repeated_purchase"
3441,2026-05-17 19:53:21.928967,78.49,MEDIUM,"price_spike,multiple_locations,logged_out_purchase"
7394,2026-05-17 19:53:22.056036,51.93,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations"
541,2026-05-17 19:53:22.284070,109.17,HIGH,"purchase_without_browsing,repeated_purchase"
3859,2026-05-17 19:53:22.369883,103.51,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
2103,2026-05-17 19:53:22.512189,158.18,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
4995,2026-05-17 19:53:22.644084,113.6,HIGH,"purchase_without_browsing,repeated_purchase"
3452,2026-05-17 19:53:22.708221,69.84,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations"
9713,2026-05-17 19:53:22.824788,122.74,HIGH,"purchase_without_browsing,repeated_purchase"
168,2026-05-17 19:53:22.995997,75.96,MEDIUM,"purchase_without_browsing,repeated_purchase,multiple_locations,logged_out_purchase"
8557,2026-05-17 19:53:23.121756,85.12,MEDIUM,"purchase_without_browsing,repeated_purchase"
1231,2026-05-17 19:53:23.216195,54.76,LOW,"purchase_without_browsing,repeated_purchase"
831,2026-05-17 19:53:23.321753,59.61,LOW,"purchase_without_browsing,repeated_purchase"
8703,2026-05-17 19:53:23.342858,130.06,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
1686,2026-05-17 19:53:23.385009,57.39,LOW,"purchase_without_browsing,repeated_purchase"
3894,2026-05-17 19:53:23.492035,66.88,LOW,"purchase_without_browsing,repeated_purchase"
9695,2026-05-17 19:53:23.502819,130.24,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
4345,2026-05-17 19:53:23.513636,80.22,MEDIUM,"purchase_without_browsing,repeated_purchase,purchase_location_jump"
4224,2026-05-17 19:53:23.598969,53.54,LOW,"price_spike,purchase_location_jump,multiple_locations"
831,2026-05-17 19:53:23.717222,84.67,MEDIUM,"very_fast_checkout,purchase_without_browsing,repeated_purchase"
1875,2026-05-17 19:53:23.749113,101.92,HIGH,"purchase_without_browsing,repeated_purchase,price_spike"
6853,2026-05-17 19:53:23.930830,57.45,LOW,"purchase_without_browsing,repeated_purchase"
7076,2026-05-17 19:53:24.006048,66.88,LOW,"purchase_without_browsing,repeated_purchase"
5247,2026-05-17 19:53:24.017066,83.98,MEDIUM,"purchase_without_browsing,repeated_purchase"
1592,2026-05-17 19:53:24.080919,73.43,MEDIUM,"purchase_without_browsing,repeated_purchase,multiple_locations"
3913,2026-05-17 19:53:24.112029,139.6,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
9533,2026-05-17 19:53:24.203637,70.2,MEDIUM,"purchase_without_browsing,repeated_purchase"
3364,2026-05-17 19:53:24.341161,51.18,LOW,"purchase_without_browsing,repeated_purchase"
9991,2026-05-17 19:53:24.425955,134.34,HIGH,"purchase_without_browsing,repeated_purchase"
9616,2026-05-17 19:53:24.448099,82.54,MEDIUM,"purchase_without_browsing,repeated_purchase"
1592,2026-05-17 19:53:24.617050,96.41,HIGH,"very_fast_checkout,purchase_without_browsing,repeated_purchase"
9145,2026-05-17 19:53:24.768844,138.59,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
6227,2026-05-17 19:53:25.131017,99.39,HIGH,"purchase_without_browsing,repeated_purchase,price_spike,multiple_locations"
103,2026-05-17 19:53:25.162872,81.88,MEDIUM,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
182,2026-05-17 19:53:25.194092,58.08,LOW,price_spike
9412,2026-05-17 19:53:25.215495,81.33,MEDIUM,"price_spike,logged_out_purchase"
1963,2026-05-17 19:53:25.247911,93.76,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
7537,2026-05-17 19:53:25.279645,126.98,HIGH,"purchase_without_browsing,repeated_purchase"
2766,2026-05-17 19:53:25.494108,77.89,MEDIUM,"location_change,multiple_locations"
7900,2026-05-17 19:53:25.589889,63.1,LOW,"purchase_without_browsing,repeated_purchase,purchase_location_jump"
6516,2026-05-17 19:53:25.600188,68.25,LOW,"purchase_without_browsing,repeated_purchase"
7365,2026-05-17 19:53:25.611076,152.68,HIGH,"purchase_without_browsing,repeated_purchase"
386,2026-05-17 19:53:25.653950,56.0,LOW,"purchase_without_browsing,repeated_purchase"
9688,2026-05-17 19:53:25.760806,59.77,LOW,multiple_locations
7469,2026-05-17 19:53:25.771106,79.31,MEDIUM,multiple_locations
3270,2026-05-17 19:53:25.823725,95.98,HIGH,"purchase_without_browsing,repeated_purchase"
9334,2026-05-17 19:53:25.854977,145.04,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
645,2026-05-17 19:53:25.865735,82.81,MEDIUM,"purchase_without_browsing,repeated_purchase"
1548,2026-05-17 19:53:26.191125,89.51,MEDIUM,"purchase_without_browsing,repeated_purchase"
8755,2026-05-17 19:53:26.257241,154.5,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
1464,2026-05-17 19:53:26.288912,69.66,LOW,"purchase_without_browsing,repeated_purchase"
4631,2026-05-17 19:53:26.418898,91.43,HIGH,"purchase_without_browsing,repeated_purchase"
537,2026-05-17 19:53:26.529775,67.41,LOW,"purchase_without_browsing,repeated_purchase"
3257,2026-05-17 19:53:26.604796,76.18,MEDIUM,"purchase_without_browsing,repeated_purchase"
74,2026-05-17 19:53:26.615157,54.68,LOW,"purchase_without_browsing,repeated_purchase,multiple_locations"
8703,2026-05-17 19:53:26.647832,136.55,HIGH,"purchase_without_browsing,repeated_purchase"
5755,2026-05-17 19:53:26.689990,98.48,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
